Order_ID,Customer_ID,Restaurant_ID,Order_Date,Subtotal,Status
38796,844,786,2025-10-07,925.47,Delivered
38797,3937,324,2024-03-02,933.26,Delivered
38798,9745,1515,2026-01-24,460.77,Delivered
38799,6631,1149,2024-12-27,1684.31,Delivered
38800,6518,785,2025-07-21,809.85,Cancelled
38801,8123,716,2026-04-02,207.16,Delivered
38802,7076,325,2025-08-28,913.05,Delivered
38803,2667,681,2026-06-03,482.3,Delivered
38804,8920,65,2025-03-23,1423.34,Cancelled
38805,1381,1030,2026-04-01,562.12,Delivered
38806,3799,1791,2024-11-20,873.76,Delivered
38807,3095,1595,2026-03-26,631.16,Delivered
38808,7580,63,2024-03-27,1422.64,Delivered
38809,1501,1757,2026-03-11,1127.68,Delivered
38810,2862,926,2025-07-14,1161.06,Delivered
38811,7102,412,2025-10-29,747.86,Delivered
38812,2967,1502,2025-01-27,980.22,Delivered
38813,6262,645,2025-11-07,200.63,Delivered
38814,51,523,2024-07-09,1008.34,Delivered
38815,7753,353,2025-08-18,1028.83,Delivered
38816,9423,1006,2025-03-16,360.04,Delivered
38817,5201,206,2025-12-04,1247.72,Delivered
38818,7632,1579,2025-07-11,403.46,Delivered
38819,4719,969,2024-01-01,2020.74,Delivered
38820,8066,915,2024-05-24,1522.61,Delivered
38821,2662,3,2024-07-24,645.32,Delivered
38822,4562,1639,2026-01-18,1558.57,Delivered
38823,6074,1015,2024-04-16,1167.8,Delivered
38824,4254,897,2024-03-09,1603.96,Delivered
38825,4039,1522,2024-12-29,1243.61,Delivered
38826,2230,140,2025-11-29,704.41,Delivered
38827,3717,738,2026-03-11,1849.74,Delivered
38828,9105,1165,2025-06-24,1369.88,Delivered
38829,6944,944,2025-10-08,1305.06,Cancelled
38830,5040,394,2025-05-31,1165.71,Delivered
38831,2032,582,2025-07-31,316.45,Delivered
38832,2959,582,2024-12-22,119.31,Delivered
38833,5292,1981,2025-12-13,963.24,Delivered
38834,9209,653,2024-07-13,1568.78,Delivered
38835,2552,443,2025-04-29,714.54,Delivered
38836,6020,1648,2026-05-22,1163.13,Delivered
38837,4261,848,2024-11-07,1514.52,Delivered
38838,7945,907,2025-09-27,100.89,Delivered
38839,9430,1105,2026-03-08,124.46,Delivered
38840,3473,1202,2024-07-20,471.98,Delivered
38841,588,1195,2026-01-05,542.92,Delivered
38842,1043,74,2024-11-21,464.66,Cancelled
38843,9558,1640,2024-10-31,893.72,Delivered
38844,3798,420,2025-06-01,1289.83,Cancelled
38845,4452,569,2026-03-06,1730.16,Delivered
38846,6090,380,2026-01-25,361.08,Delivered
38847,8880,1537,2025-04-07,850.22,Delivered
38848,6910,1181,2025-03-13,1878.28,Delivered
38849,7499,1510,2024-05-05,708.88,Delivered
38850,5561,1325,2024-01-31,383.9,Delivered
38851,9191,231,2025-08-10,1052.47,Delivered
38852,8888,585,2024-08-12,1402.38,Delivered
38853,7709,1044,2024-06-20,371.46,Delivered
38854,4892,595,2025-11-04,1159.48,Cancelled
38855,6588,446,2024-09-11,1487.01,Delivered
38856,7672,1730,2025-03-13,1521.42,Delivered
38857,2325,1490,2026-01-18,812.19,Delivered
38858,3174,692,2025-12-12,1351.73,Delivered
38859,5602,1531,2024-08-28,475.63,Delivered
38860,1841,1262,2026-05-15,1696.46,Delivered
38861,2840,8,2024-03-17,2727.02,Delivered
38862,9454,768,2025-10-09,569.33,Delivered
38863,6691,564,2026-02-02,446.66,Delivered
38864,6499,467,2026-05-19,708.56,Delivered
38865,8093,519,2024-08-11,1659.77,Delivered
38866,2763,1888,2025-09-25,493.22,Delivered
38867,6071,1005,2024-04-13,765.49,Delivered
38868,9838,1697,2026-04-14,442.76,Delivered
38869,5275,460,2025-02-20,386.64,Delivered
38870,1213,383,2024-02-01,284.2,Delivered
38871,9020,1774,2024-02-13,470.64,Delivered
38872,4917,1021,2025-05-07,792.57,Delivered
38873,8826,1787,2025-03-04,1195.05,Delivered
38874,956,140,2024-06-01,985.17,Delivered
38875,3248,1834,2025-10-10,755.36,Delivered
38876,6633,844,2024-08-02,1395.22,Delivered
38877,2598,337,2026-03-28,1114.21,Delivered
38878,9560,1375,2024-11-08,1157.62,Delivered
38879,9337,1600,2024-11-24,605.54,Delivered
38880,7190,106,2025-10-16,425.18,Delivered
38881,6817,1971,2025-09-04,1702.44,Delivered
38882,4054,1407,2025-01-01,941.58,Delivered
38883,753,640,2024-11-26,1166.48,Delivered
38884,4962,326,2025-12-14,1457.48,Delivered
38885,8612,797,2026-06-10,422.37,Delivered
38886,3803,472,2026-01-31,1745.96,Delivered
38887,8271,1018,2024-07-31,340.86,Delivered
38888,333,1569,2026-02-26,936.78,Delivered
38889,3911,1334,2024-05-15,715.84,Delivered
38890,2375,887,2024-11-19,1718.91,Delivered
38891,7917,257,2024-09-14,255.36,Delivered
38892,4868,1913,2024-05-14,1512.41,Delivered
38893,1861,532,2024-10-02,299.47,Delivered
38894,3927,535,2024-12-27,1105.73,Delivered
38895,4441,1306,2024-01-10,1484.36,Delivered
38896,9476,1545,2024-08-04,1519.13,Delivered
38897,8555,1962,2026-01-22,450.58,Delivered
38898,6915,1939,2024-08-23,1432.91,Delivered
38899,1529,1831,2026-02-27,249.86,Delivered
38900,5841,885,2024-07-30,1963.8,Delivered
38901,62,365,2026-04-19,1268.57,Delivered
38902,7085,1181,2026-01-31,1708.72,Delivered
38903,1549,39,2026-03-29,241.59,Delivered
38904,5020,423,2025-05-28,1178.03,Delivered
38905,1066,5,2025-07-01,1599.22,Delivered
38906,4890,391,2026-01-17,1606.24,Delivered
38907,6921,979,2026-01-22,1430.06,Delivered
38908,1334,798,2025-04-26,740.69,Delivered
38909,5830,745,2026-03-02,570.6,Delivered
38910,2776,1665,2024-08-21,963.55,Delivered
38911,5774,1358,2024-02-19,448.51,Delivered
38912,1110,1874,2025-11-12,358.06,Delivered
38913,4566,911,2025-07-06,1097.74,Delivered
38914,8152,532,2026-01-11,1063.27,Delivered
38915,1629,262,2026-03-27,1206.62,Delivered
38916,4750,1352,2024-07-11,1621.48,Delivered
38917,84,1683,2026-03-06,1144.56,Delivered
38918,3423,398,2025-02-12,482.9,Delivered
38919,5536,1755,2024-05-28,847.02,Delivered
38920,9237,1073,2024-09-29,1087.66,Delivered
38921,4339,311,2024-05-19,814.62,Delivered
38922,2069,1301,2025-01-22,1716.5,Cancelled
38923,4996,1061,2025-09-29,1139.56,Delivered
38924,9070,62,2024-01-04,908.5,Delivered
38925,9220,809,2024-09-24,925.4,Delivered
38926,3267,1577,2026-02-27,281.96,Delivered
38927,296,1121,2025-04-10,920.72,Delivered
38928,5723,542,2026-06-07,391.41,Delivered
38929,655,1859,2025-03-26,478.88,Delivered
38930,1621,499,2024-04-11,648.07,Delivered
38931,4182,523,2026-03-02,1447.85,Delivered
38932,2010,713,2025-12-08,839.42,Delivered
38933,5280,1786,2025-09-10,1631.23,Delivered
38934,4529,1045,2024-12-18,1203.66,Delivered
38935,9758,1373,2025-02-17,168.19,Delivered
38936,2729,1955,2024-02-18,1339.36,Delivered
38937,7038,1573,2024-03-02,1461.83,Delivered
38938,1920,379,2025-03-10,207.87,Delivered
38939,349,1585,2024-04-19,299.54,Delivered
38940,2968,1491,2025-01-18,1627.13,Delivered
38941,535,489,2024-12-06,1242.7,Delivered
38942,6812,650,2024-12-21,1356.6,Delivered
38943,4237,1430,2024-10-17,444.82,Delivered
38944,7870,500,2024-01-16,1414.03,Delivered
38945,6729,447,2026-02-18,1018.43,Delivered
38946,2714,1421,2025-02-02,281.06,Delivered
38947,5656,1756,2024-01-19,1100.21,Delivered
38948,9277,164,2025-06-05,230.46,Delivered
38949,2551,912,2024-08-15,972.66,Cancelled
38950,7233,1221,2025-01-03,1515.47,Delivered
38951,99,1361,2024-04-28,922.41,Delivered
38952,8610,1992,2025-01-17,310.13,Delivered
38953,9826,1373,2025-02-07,362.16,Delivered
38954,1914,1244,2024-11-21,416.27,Delivered
38955,7428,1976,2025-05-17,916.84,Delivered
38956,2349,135,2024-04-10,582.58,Delivered
38957,8759,163,2024-03-18,1521.09,Delivered
38958,1586,1132,2026-05-23,396.16,Delivered
38959,7007,720,2024-10-31,707.52,Delivered
38960,8596,215,2024-04-05,2029.79,Delivered
38961,4715,600,2024-10-01,1009.36,Delivered
38962,4132,1357,2024-01-14,1793.65,Delivered
38963,6213,1756,2025-03-23,1452.56,Delivered
38964,1900,209,2025-10-12,439.45,Delivered
38965,3033,1094,2025-05-18,1315.89,Delivered
38966,4199,576,2024-05-06,568.36,Delivered
38967,3091,1345,2024-05-03,602.08,Delivered
38968,6616,1106,2025-04-20,1712.08,Cancelled
38969,8368,1855,2024-03-14,621.12,Delivered
38970,9238,81,2024-01-03,1483.84,Delivered
38971,3183,967,2024-10-15,836.46,Delivered
38972,9868,415,2025-07-23,462.97,Delivered
38973,5975,1089,2024-01-28,1756.76,Delivered
38974,8464,1709,2025-09-25,1253.79,Delivered
38975,4094,1827,2025-10-16,1079.94,Delivered
38976,4053,807,2025-04-07,2014.43,Delivered
38977,7688,1629,2025-02-05,439.88,Delivered
38978,1768,540,2026-06-05,1061.54,Delivered
38979,5210,12,2024-06-03,446.84,Delivered
38980,577,1713,2026-06-17,1428.64,Delivered
38981,257,258,2024-03-07,572.76,Delivered
38982,9419,40,2025-02-03,1701.18,Cancelled
38983,2083,711,2025-11-03,1389.9,Delivered
38984,5307,767,2026-01-27,975.05,Delivered
38985,3959,171,2026-05-26,1991.66,Delivered
38986,2446,1635,2024-06-02,627.79,Delivered
38987,792,819,2026-06-16,1458.78,Delivered
38988,2441,1012,2026-02-11,443.5,Delivered
38989,3167,532,2024-02-10,987.83,Delivered
38990,2918,1053,2024-12-18,462.97,Delivered
38991,3320,1536,2026-01-06,1151.61,Delivered
38992,1303,1816,2025-04-20,905.72,Delivered
38993,4375,1943,2024-05-25,1106.77,Delivered
38994,6751,862,2025-07-21,831.72,Delivered
38995,807,1977,2026-05-11,959.45,Delivered
38996,5229,575,2026-02-11,576.5,Cancelled
38997,7995,13,2025-03-22,366.19,Delivered
38998,5928,1539,2026-06-26,378.32,Delivered
38999,7478,391,2024-12-30,565.62,Delivered
39000,8474,117,2025-08-09,1124.92,Delivered
39001,9592,1851,2024-12-29,851.54,Delivered
39002,3609,1591,2025-02-23,1533.18,Delivered
39003,4109,228,2025-09-10,344.18,Delivered
39004,6567,1558,2026-01-05,1610.56,Delivered
39005,1454,1687,2024-05-02,1027.22,Delivered
39006,727,1813,2024-01-19,640.6,Delivered
39007,2576,1102,2026-05-02,1314.04,Delivered
39008,3026,1421,2024-07-30,277.43,Delivered
39009,8878,1523,2024-08-06,968.49,Delivered
39010,8268,1387,2025-01-01,2216.96,Delivered
39011,6753,1309,2025-07-31,384.76,Delivered
39012,1069,1105,2024-12-21,926.74,Cancelled
39013,5529,990,2024-04-02,981.16,Delivered
39014,1553,1992,2024-02-16,1050.65,Delivered
39015,9,676,2026-04-07,694.78,Cancelled
39016,8949,195,2024-11-11,1081.88,Delivered
39017,8776,1531,2024-06-17,1016.78,Delivered
39018,828,458,2025-04-18,484.46,Delivered
39019,2865,1084,2026-04-05,1794.56,Delivered
39020,7636,213,2026-02-16,331.14,Delivered
39021,8542,1242,2026-05-10,367.22,Delivered
39022,8986,1890,2026-02-24,1237.64,Delivered
39023,6613,1456,2024-09-11,996.12,Delivered
39024,6857,461,2025-12-23,1020.2,Delivered
39025,5865,1944,2026-05-09,283.75,Cancelled
39026,4277,602,2025-03-31,941.22,Delivered
39027,4514,889,2025-04-08,688.82,Delivered
39028,6889,1024,2026-05-25,464.88,Delivered
39029,9924,1979,2025-01-15,373.78,Delivered
39030,986,153,2024-04-21,713.18,Delivered
39031,862,1406,2024-12-27,611.66,Delivered
39032,6026,726,2026-03-22,1674.66,Delivered
39033,8181,174,2025-01-30,1088.27,Delivered
39034,5588,1870,2024-12-27,632.22,Delivered
39035,781,1193,2024-01-13,115.23,Cancelled
39036,8237,1506,2025-11-04,1842.78,Delivered
39037,2575,501,2024-07-17,1102.89,Delivered
39038,5943,1522,2025-05-01,489.23,Delivered
39039,3577,1662,2024-05-22,273.46,Delivered
39040,1158,872,2025-03-15,792.12,Delivered
39041,2636,1157,2026-01-11,800.6,Delivered
39042,429,1946,2024-02-04,702.53,Delivered
39043,39,1693,2025-09-27,1367.58,Delivered
39044,8357,909,2024-08-07,537.61,Delivered
39045,7974,1338,2025-01-11,560.96,Cancelled
39046,1790,1575,2026-03-25,1281.25,Delivered
39047,4522,53,2024-06-26,2129.06,Delivered
39048,2687,1189,2024-05-04,183.61,Delivered
39049,65,1963,2025-02-19,1661.83,Delivered
39050,2147,1894,2025-02-13,1361.77,Cancelled
39051,6165,1665,2024-01-19,1107.71,Delivered
39052,8044,236,2025-02-21,1269.22,Cancelled
39053,2960,1987,2024-02-04,1729.23,Delivered
39054,3347,1225,2026-02-25,484.9,Delivered
39055,4540,475,2024-08-24,2136.46,Delivered
39056,9112,1357,2024-04-07,696.52,Delivered
39057,9448,1716,2025-12-07,1252.56,Delivered
39058,9292,247,2024-11-28,266.24,Delivered
39059,1630,1834,2025-04-12,1922.18,Delivered
39060,4264,1843,2026-05-25,962.79,Delivered
39061,8020,33,2024-12-07,1646.33,Delivered
39062,3184,1801,2025-01-06,786.77,Delivered
39063,2879,1893,2024-02-09,454.06,Delivered
39064,8586,81,2026-01-29,790.92,Delivered
39065,8784,573,2024-03-21,346.01,Cancelled
39066,1596,752,2025-12-25,1322.01,Delivered
39067,6635,703,2024-10-02,417.13,Delivered
39068,2084,1518,2024-05-05,936.55,Cancelled
39069,1574,718,2024-07-05,378.32,Delivered
39070,2447,1913,2026-04-28,905.72,Delivered
39071,3249,1989,2024-03-14,664.28,Delivered
39072,4694,628,2024-03-04,1557.53,Delivered
39073,3819,1048,2025-06-16,1217.46,Delivered
39074,9825,1124,2025-12-13,1641.58,Delivered
39075,481,1172,2026-06-26,967.18,Delivered
39076,7051,754,2024-03-10,783.82,Delivered
39077,6502,365,2026-01-12,1275.4,Delivered
39078,5798,121,2024-12-28,622.64,Delivered
39079,7232,236,2026-06-19,746.02,Delivered
39080,8844,1802,2024-04-17,1237.18,Delivered
39081,2586,540,2025-02-07,457.32,Delivered
39082,6879,170,2026-05-28,1075.37,Delivered
39083,6456,1251,2024-04-20,1746.11,Delivered
39084,5344,165,2025-11-05,1176.68,Delivered
39085,4036,155,2025-07-03,1183.19,Delivered
39086,157,1247,2025-02-20,1268.24,Delivered
39087,3723,1197,2026-03-18,819.25,Delivered
39088,7553,91,2024-01-03,914.09,Delivered
39089,8253,943,2025-09-29,1125.56,Delivered
39090,3771,886,2024-11-08,1708.14,Cancelled
39091,6832,1105,2025-11-24,935.54,Delivered
39092,9207,1467,2025-05-28,1439.92,Delivered
39093,7849,544,2025-01-14,790.38,Delivered
39094,3952,877,2024-03-04,611.48,Cancelled
39095,4464,1592,2025-11-06,129.84,Delivered
39096,8586,1848,2025-08-31,1196.97,Delivered
39097,5055,1779,2024-02-25,1191.64,Delivered
39098,3108,987,2024-10-01,1072.66,Delivered
39099,7670,1062,2025-02-14,386.67,Delivered
39100,6724,1076,2024-11-11,997.28,Delivered
39101,3460,1728,2025-09-09,267.72,Delivered
39102,2590,1681,2024-01-26,1443.12,Delivered
39103,5476,615,2026-05-18,673.34,Delivered
39104,5717,358,2024-03-26,1230.53,Delivered
39105,2718,766,2026-01-07,1748.34,Delivered
39106,4964,558,2024-11-30,1637.58,Delivered
39107,9524,1904,2024-07-04,2542.28,Delivered
39108,778,532,2026-03-14,881.68,Delivered
39109,7732,393,2024-07-02,201.32,Delivered
39110,8334,1799,2025-12-20,298.41,Delivered
39111,710,192,2025-10-14,455.28,Delivered
39112,6990,532,2026-04-09,698.64,Cancelled
39113,8536,894,2024-08-02,661.32,Delivered
39114,3790,1201,2025-10-19,413.26,Delivered
39115,6007,657,2024-07-26,921.81,Delivered
39116,1718,1022,2024-10-28,1424.54,Delivered
39117,6511,430,2025-08-27,1065.91,Delivered
39118,8432,1161,2026-05-26,806.7,Cancelled
39119,242,826,2025-04-19,730.81,Delivered
39120,6125,1699,2025-09-04,1351.48,Cancelled
39121,5616,844,2024-06-10,482.88,Delivered
39122,6344,907,2024-01-16,665.06,Delivered
39123,4730,1197,2024-04-02,233.48,Delivered
39124,9724,263,2026-06-08,1743.28,Delivered
39125,7268,341,2025-12-23,561.44,Delivered
39126,6321,1587,2024-04-30,966.07,Delivered
39127,8303,533,2025-09-20,373.78,Delivered
39128,974,1378,2024-07-17,1596.27,Delivered
39129,3036,218,2024-09-06,242.16,Delivered
39130,740,1646,2025-03-05,1046.01,Delivered
39131,9288,1973,2024-07-18,1127.53,Delivered
39132,8879,753,2025-02-18,199.38,Delivered
39133,3430,1040,2025-05-11,597.08,Delivered
39134,3315,905,2024-01-09,1791.32,Delivered
39135,1632,1785,2026-05-08,679.18,Delivered
39136,7905,23,2024-05-02,153.35,Delivered
39137,8193,1325,2024-07-27,1731.03,Delivered
39138,2411,1323,2025-01-19,710.57,Delivered
39139,2763,773,2024-02-20,439.45,Delivered
39140,2294,470,2026-04-02,535.68,Cancelled
39141,22,500,2025-06-22,679.18,Delivered
39142,7944,1609,2025-05-17,1100.76,Delivered
39143,7894,145,2025-03-25,253.46,Delivered
39144,9674,1140,2025-09-24,313.49,Delivered
39145,7137,602,2024-02-07,936.74,Delivered
39146,8334,532,2026-01-14,1997.58,Delivered
39147,2334,1041,2025-10-12,1799.42,Delivered
39148,6155,1794,2026-06-24,963.61,Delivered
39149,7325,1240,2024-10-24,501.11,Delivered
39150,1836,1585,2024-11-22,418.6,Delivered
39151,6752,1210,2026-01-28,1332.6,Delivered
39152,8130,1408,2025-09-04,100.66,Delivered
39153,5277,877,2024-07-05,1248.28,Cancelled
39154,4931,1854,2026-01-27,892.02,Delivered
39155,6861,1030,2026-06-25,1383.48,Delivered
39156,9680,1112,2025-03-18,1228.19,Delivered
39157,5193,1069,2024-09-24,1926.58,Delivered
39158,6378,626,2026-03-01,1066.69,Delivered
39159,1710,486,2025-01-23,1712.95,Delivered
39160,7916,161,2026-05-23,641.24,Delivered
39161,8937,1448,2024-04-22,637.87,Delivered
39162,6559,560,2026-01-16,537.74,Delivered
39163,8007,790,2025-07-29,953.64,Delivered
39164,8043,1842,2026-05-01,821.48,Delivered
39165,8098,1146,2026-02-05,692.02,Delivered
39166,2768,216,2026-04-08,1388.58,Delivered
39167,8974,1607,2025-09-25,781.4,Delivered
39168,713,528,2024-12-26,1729.82,Delivered
39169,8925,1115,2026-06-02,364.25,Delivered
39170,5931,1051,2025-07-24,908.44,Delivered
39171,8156,499,2024-05-23,185.34,Delivered
39172,2244,250,2025-02-17,639.74,Delivered
39173,8106,452,2025-08-19,325.61,Delivered
39174,553,217,2024-02-21,1328.59,Delivered
39175,4928,533,2026-03-12,866.49,Delivered
39176,759,1995,2024-05-05,1340.74,Delivered
39177,5143,812,2024-10-05,1576.64,Delivered
39178,7516,1725,2026-04-24,1642.37,Delivered
39179,2016,1105,2025-05-16,617.84,Delivered
39180,367,1343,2024-05-13,980.69,Delivered
39181,6403,340,2024-09-04,642.28,Delivered
39182,1371,533,2026-01-09,1039.85,Delivered
39183,6854,1051,2025-03-04,1132.98,Delivered
39184,7409,1757,2024-09-10,566.14,Delivered
39185,809,94,2026-04-02,1372.84,Cancelled
39186,4396,1044,2024-05-01,1239.78,Delivered
39187,3848,114,2026-02-10,881.68,Delivered
39188,6951,934,2024-08-13,1965.52,Delivered
39189,9685,1267,2024-04-02,1709.81,Delivered
39190,8301,1481,2024-02-14,367.42,Delivered
39191,8660,299,2026-01-06,430.85,Delivered
39192,1950,365,2024-05-27,791.19,Delivered
39193,4450,967,2026-04-10,352.76,Delivered
39194,7194,1997,2026-06-09,682.24,Delivered
39195,559,716,2025-12-24,490.46,Delivered
39196,8198,865,2024-07-02,375.61,Delivered
39197,3085,877,2024-01-20,1123.95,Delivered
39198,9539,179,2025-10-12,2195.96,Delivered
39199,1511,1552,2024-07-22,711.29,Delivered
39200,2572,523,2025-03-10,224.32,Cancelled
39201,2212,1422,2024-01-03,403.54,Delivered
39202,1999,980,2026-01-09,989.83,Delivered
39203,7102,1229,2025-12-16,1483.46,Delivered
39204,2783,120,2026-04-01,100.66,Delivered
39205,2227,1775,2025-09-29,514.24,Delivered
39206,6355,508,2024-04-17,392.46,Delivered
39207,9539,1349,2025-03-23,1688.26,Delivered
39208,5891,1602,2025-03-02,1393.71,Delivered
39209,6813,1093,2025-12-26,301.92,Delivered
39210,4342,676,2024-11-22,857.47,Delivered
39211,4949,1955,2026-01-23,671.13,Delivered
39212,6620,536,2025-01-02,1406.84,Delivered
39213,3994,1898,2024-06-29,321.14,Delivered
39214,1303,339,2024-07-19,1408.75,Delivered
39215,9277,790,2026-05-27,890.73,Delivered
39216,7222,299,2026-03-11,1039.45,Cancelled
39217,5940,4,2025-05-20,924.13,Delivered
39218,2234,532,2024-08-21,2187.75,Cancelled
39219,4505,193,2026-01-08,1538.91,Delivered
39220,8620,1968,2024-06-28,1460.86,Delivered
39221,7023,1522,2024-09-11,1559.93,Delivered
39222,3804,8,2025-02-12,448.27,Delivered
39223,1726,476,2025-07-16,908.12,Delivered
39224,4937,1349,2024-04-28,485.78,Delivered
39225,4336,808,2024-08-20,244.05,Delivered
39226,8209,1665,2025-03-05,1256.6,Delivered
39227,8053,1038,2024-11-13,393.88,Delivered
39228,9630,1325,2024-07-10,496.28,Delivered
39229,3534,1206,2025-01-25,506.46,Delivered
39230,9051,1288,2026-06-22,1202.14,Delivered
39231,518,484,2026-04-11,499.72,Delivered
39232,8138,752,2024-05-14,723.23,Delivered
39233,3704,114,2025-07-31,1078.24,Delivered
39234,4426,1187,2024-02-26,1660.72,Cancelled
39235,1890,940,2024-04-09,450.56,Delivered
39236,921,1520,2025-09-07,642.36,Delivered
39237,849,446,2026-06-22,760.89,Delivered
39238,3255,890,2025-01-31,1489.09,Delivered
39239,1914,392,2024-04-20,1064.21,Delivered
39240,6280,1232,2024-10-05,495.11,Delivered
39241,8729,1698,2024-09-13,855.37,Delivered
39242,5290,1532,2026-05-21,1143.65,Delivered
39243,7125,1890,2024-03-21,775.22,Delivered
39244,5223,1945,2026-05-10,1521.8,Delivered
39245,8199,1548,2025-01-07,1100.63,Delivered
39246,7508,554,2025-10-04,381.26,Cancelled
39247,3414,470,2025-04-11,681.83,Delivered
39248,7365,917,2025-05-09,1323.25,Delivered
39249,3883,1986,2024-10-03,544.7,Delivered
39250,3462,837,2024-06-19,1660.78,Delivered
39251,8635,431,2025-04-08,916.64,Cancelled
39252,4460,1890,2024-02-10,1193.93,Delivered
39253,86,782,2025-10-05,477.27,Delivered
39254,7701,1390,2024-09-04,1253.88,Delivered
39255,8722,1585,2024-12-13,908.5,Cancelled
39256,2304,1686,2025-06-05,512.39,Delivered
39257,3383,1644,2026-05-26,1159.98,Delivered
39258,9353,1672,2025-02-01,1471.32,Delivered
39259,4764,1346,2025-11-12,1664.2,Delivered
39260,4663,815,2024-09-05,1123.13,Delivered
39261,730,1345,2024-01-10,442.65,Delivered
39262,8453,1673,2024-01-10,783.38,Delivered
39263,6098,706,2026-02-23,1678.19,Delivered
39264,370,576,2025-06-23,1300.3,Delivered
39265,7062,688,2025-06-20,2199.7,Delivered
39266,6989,1111,2024-03-16,1438.86,Delivered
39267,2050,117,2026-05-16,1469.63,Delivered
39268,9021,1562,2025-10-23,1026.4,Delivered
39269,5584,300,2025-12-20,1070.04,Delivered
39270,6027,282,2024-06-11,450.58,Delivered
39271,4721,428,2024-03-28,644.1,Delivered
39272,4350,1167,2024-06-06,563.52,Delivered
39273,7581,552,2025-05-18,311.27,Delivered
39274,7497,741,2025-02-25,1103.91,Delivered
39275,8127,1865,2026-04-19,459.07,Delivered
39276,1083,1695,2024-07-15,707.62,Delivered
39277,1224,1705,2025-07-26,498.8,Delivered
39278,8552,1170,2026-06-24,1553.99,Delivered
39279,6379,1728,2025-12-23,981.2,Delivered
39280,8595,1561,2025-03-23,760.69,Cancelled
39281,4663,1908,2024-01-24,1173.98,Delivered
39282,3710,141,2024-12-03,344.58,Cancelled
39283,4,63,2024-02-06,440.77,Delivered
39284,2314,384,2026-06-22,1400.78,Delivered
39285,8583,1860,2024-08-17,1540.74,Delivered
39286,374,1218,2025-02-27,522.13,Delivered
39287,1448,861,2024-04-18,1285.95,Delivered
39288,7400,1055,2026-02-07,445.97,Delivered
39289,8296,1664,2026-03-12,703.38,Delivered
39290,5097,1860,2026-04-13,954.46,Delivered
39291,4321,1465,2025-03-18,333.36,Delivered
39292,4750,1519,2024-02-26,839.93,Delivered
39293,9673,637,2024-12-11,1101.44,Delivered
39294,3904,958,2025-09-19,1076.2,Delivered
39295,7304,1767,2025-04-18,699.38,Delivered
39296,42,1580,2024-05-22,1620.42,Delivered
39297,1514,1377,2025-07-08,969.8,Delivered
39298,6100,142,2025-01-21,268.29,Delivered
39299,5914,87,2024-08-15,433.5,Delivered
39300,452,278,2025-12-17,1233.16,Delivered
39301,1371,1176,2024-11-17,741.22,Delivered
39302,6743,1089,2025-01-08,769.14,Delivered
39303,2933,1889,2024-09-04,792.55,Delivered
39304,3463,1401,2024-09-11,731.82,Delivered
39305,1253,572,2024-11-08,459.81,Delivered
39306,4498,354,2025-07-19,1767.76,Delivered
39307,8365,1700,2024-09-05,450.95,Delivered
39308,5609,941,2024-08-02,1295.25,Delivered
39309,7357,1325,2025-06-25,527.06,Delivered
39310,3093,1143,2024-11-11,984.2,Delivered
39311,6849,240,2024-02-11,1024.34,Delivered
39312,2024,127,2024-07-28,1237.5,Delivered
39313,1087,760,2026-01-04,1089.79,Delivered
39314,5908,726,2024-01-19,620.29,Delivered
39315,1352,1356,2025-10-23,1205.23,Delivered
39316,9626,1275,2024-08-31,1284.4,Delivered
39317,2874,1938,2024-06-16,325.61,Delivered
39318,3876,1716,2025-02-22,1029.37,Delivered
39319,7823,1023,2026-03-17,1188.47,Delivered
39320,6856,1026,2024-04-30,1838.36,Delivered
39321,9708,1357,2025-07-12,226.58,Delivered
39322,9914,249,2026-06-04,586.66,Delivered
39323,8647,2000,2025-06-13,162.21,Delivered
39324,3625,1057,2025-07-17,1966.24,Delivered
39325,9946,1824,2025-04-21,941.22,Delivered
39326,8437,1935,2025-11-01,1201.03,Delivered
39327,9183,1177,2026-03-09,1233.75,Delivered
39328,4795,229,2024-04-26,397.11,Delivered
39329,8720,1159,2026-02-07,827.53,Delivered
39330,9546,1207,2025-01-04,176.4,Delivered
39331,9312,1585,2025-10-21,1204.03,Delivered
39332,8388,108,2024-04-08,1049.54,Delivered
39333,7022,956,2025-03-13,764.0,Delivered
39334,1399,1848,2025-10-17,1118.28,Delivered
39335,7008,1980,2024-09-26,1736.4,Delivered
39336,7065,413,2026-06-11,1591.86,Delivered
39337,9992,1732,2025-02-08,722.02,Delivered
39338,9583,315,2024-05-27,628.38,Delivered
39339,6280,1682,2025-09-08,179.69,Delivered
39340,5395,534,2025-03-13,2035.61,Delivered
39341,1307,1915,2025-12-15,844.34,Delivered
39342,58,1403,2025-03-25,1410.3,Delivered
39343,5427,808,2025-07-24,2114.32,Delivered
39344,3448,541,2024-04-14,490.24,Delivered
39345,3489,495,2024-06-18,1306.3,Delivered
39346,5396,1371,2025-10-31,1583.05,Delivered
39347,7767,1788,2024-05-01,382.22,Cancelled
39348,9634,1510,2024-02-07,479.24,Delivered
39349,675,1670,2025-08-12,1170.41,Cancelled
39350,7648,1568,2024-02-13,756.64,Delivered
39351,7089,1955,2024-08-26,1352.64,Delivered
39352,7696,1514,2024-01-19,1208.26,Delivered
39353,7782,449,2024-02-07,920.53,Delivered
39354,6021,1591,2025-09-24,247.29,Delivered
